"price";"from";"to";"image";"company";"url";"departure_date"
484.0;" Belo Horizonte ";" Belém ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/belem-cidade-velha-para.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=30-07-2017&Data=12-08-2017&Destino=BEL&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-30"
3269.0;" Belo Horizonte ";" Berlin ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/berlim-alemanha.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=01-03-2018&Data=09-03-2018&Destino=BER&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BHZ&Origem=BER&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-03-01"
3824.0;" Paraíba ";" Munique ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/munique-marienplatz-alemanha.jpg ";" Air Europa ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=01-10-2017&Data=10-10-2017&Destino=MUC&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=JPA&Origem=MUC&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-10-01"
1296.0;" Paraíba ";" Montevideo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/montevideu-palacio-legislativo-uruguai.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-06-2017&Data=12-06-2017&Destino=MVD&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=MVD&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-07"
585.0;" Paraíba ";" Natal ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/natal-morro-do-careca-rio-grande-do-norte.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=16-01-2018&Data=23-01-2018&Destino=NAT&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=true&searchtype=Air ";"2018-01-16"
2964.0;" Paraíba ";" Miami ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/miami-beach-florida-estados-unidos.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=21-11-2017&Data=09-12-2017&Destino=MIA&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=MIA&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-11-21"
3545.0;" Paraíba ";" Milano ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/milao-praca-duomo-italia.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=04-08-2017&Data=30-09-2017&Destino=MIL&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=MIL&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-04"
2331.0;" Paraíba ";" Ciudad de México ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/cidade-do-mexico-palacio-belas-artes-mexico.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-05-2017&Data=07-08-2017&Destino=MEX&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=MEX&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-09"
233.0;" Paraíba ";" Maceió ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/maceio-praia-carro-quebrado-alagoas.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=30-05-2017&Data=12-07-2017&Destino=MCZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=true&searchtype=Air ";"2017-05-30"
286.0;" Campina Grande ";" Porto Alegre ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-alegre-estadio-gremio-rio-grande-do-sul.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=25-05-2017&Data=1-1-1&Destino=POA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=2&NumINF=0&Origem=CPV&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-25"
1652.0;" Belo Horizonte ";" San Andres ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/san-andres-ilha-de-providencia-colombia.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=18-05-2017&Data=23-05-2017&Destino=ADZ&Destino=CNF&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CNF&Origem=ADZ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&s_cid=tripadvisor_metabuscador_motor_cpa_pas&searchtype=Air ";"2017-05-18"
3317.0;" Paraíba ";" Newark ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/nova-york-estados-unidos-2.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=03-08-2017&Data=31-08-2017&Destino=NYC&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=NYC&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-03"
458.0;" Paraíba ";" Navegantes ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/navegantes-santa-catarina.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=03-08-2017&Data=01-11-2017&Destino=NVT&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-08-03"
438.0;" Cuiabá ";" Florianópolis ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/florianopolis-praia-joaquina-santa-catarina.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=06-06-2017&Data=28-06-2017&Destino=FLN&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-06"
3219.0;" Cuiabá ";" Fort Lauderdale ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/fort-lauderdale-florida-estados-unidos.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=27-08-2017&Data=11-09-2017&Destino=FLL&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=CGB&Origem=FLL&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-27"
3068.0;" Cuiabá ";" Frankfurt ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/frankfourt-alemanha.jpg ";" Air Europa ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-10-2017&Data=30-10-2017&Destino=FRA&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Origem=FRA&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-10-09"
370.0;" Cuiabá ";" Fortaleza ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/fortaleza-jericoacoara-ceara.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-07-2017&Destino=FOR&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-02"
3398.0;" Paraíba ";" Maldonado ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/punta-del-este-casapueblo-uruguai.jpg ";" Aerolineas ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=21-06-2017&Data=27-06-2017&Destino=PDP&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=PDP&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-21"
3448.0;" Paraíba ";" Paris ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/paris-arco-do-triunfo-franca.jpg ";" Alitalia ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=15-12-2017&Data=29-12-2017&Destino=PAR&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=PAR&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-12-15"
3939.0;" Cuiabá ";" Dublin ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/dublin-irlanda.jpg ";" Turkish  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=14-06-2017&Data=05-09-2017&Destino=DUB&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Origem=DUB&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-14"
4907.0;" Cuiabá ";" Dubai ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/dubai-burj-al-arab-emirados-arabes.jpg ";" Turkish  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-02-2018&Data=09-02-2018&Destino=DXB&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Origem=DXB&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-02-02"
3881.0;" Paraíba ";" Porto ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-portugal.jpg ";" Iberia ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=20-11-2017&Data=10-01-2018&Destino=OPO&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=OPO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-11-20"
900.0;" Fernando de Noronha ";" Rio de Janeiro ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=10-07-2017&Data=10-07-2017&Destino=RIO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=FEN&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-10"
403.0;" Fernando de Noronha ";" Recife ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/recife-praia-boa-viagem-pernambuco.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=10-07-2017&Data=10-07-2017&Destino=REC&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=FEN&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-10"
528.0;" Paraíba ";" Porto Alegre ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-alegre-estadio-gremio-rio-grande-do-sul.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=14-08-2017&Data=14-08-2017&Destino=POA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=1&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-08-14"
781.0;" Paraíba ";" Palmas ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/palmas-memorial-coluna-prestes-tocantins.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=15-05-2017&Destino=PMW&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-15"
229.0;" Cuiabá ";" Goiânia ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/goiania-parque-vaca-brava-goias.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-12-2017&Destino=GYN&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-12-07"
4666.0;" Campina Grande ";" Fort Lauderdale ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/miami-beach-florida-estados-unidos.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=15-05-2017&Data=14-06-2017&Destino=MIA&Destino=CPV&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=1&NumINF=0&Origem=CPV&Origem=MIA&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-15"
886.0;" Paraíba ";" Porto Velho ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-velho-palacio-getulio-vargas-roraima.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-05-2017&Data=31-07-2017&Destino=PVH&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-02"
3867.0;" Paraíba ";" Panama City ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/panama-orla.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=14-05-2017&Data=20-05-2017&Destino=PTY&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=PTY&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-14"
3583.0;" Paraíba ";" Punta Cana ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/punta-cana-praia-bavaro-republica-dominicana.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=19-01-2018&Data=27-01-2018&Destino=PUJ&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=PUJ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-01-19"
408.0;" Paraíba ";" Recife ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/recife-praia-boa-viagem-pernambuco.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=29-04-2017&Destino=REC&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-04-29"
491.0;" Paraíba ";" Rio Branco ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/rio-branco-mercado-velho-acre.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=28-12-2017&Destino=RBR&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-12-28"
1019.0;" Fernando de Noronha ";" São Paulo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-paulo-parque-do-ibirapuera.jpg ";" Azul ";" https://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=29-07-2017&Destino=SAO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=FEN&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=true&searchtype=Air ";"2017-07-29"
326.0;" Paraíba ";" Rio de Janeiro ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=29-05-2017&Data=29-05-2017&Destino=RIO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-29"
4444.96;" Campina Grande ";" Lima ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/lima-miraflores-peru.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=01-01-2017&Data=04-01-2017&Destino=LIM&Destino=CPV&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CPV&Origem=LIM&Proximity=Lima&ProximityId=1714367&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-01-01"
2260.25;" Campina Grande ";" Londres ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/londres-big-ben-inglaterra.jpg ";" Alitalia ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=15-03-2017&Data=22-03-2017&Destino=LON&Destino=CPV&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CPV&Origem=LON&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-03-15"
3338.0;" Paraíba ";" San Francisco ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-francisco-ponte-golden-gate-estados-unidos.jpg ";" Delta  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=24-06-2017&Data=03-07-2017&Destino=SFO&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=SFO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-24"
1565.0;" Paraíba ";" Santiago ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/santiago-vista-cerro-san-cristobal-chile.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-10-2017&Data=15-10-2017&Destino=SCL&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=SCL&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-10-07"
4964.0;" Paraíba ";" San Diego ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/san-diego-california-estados-unidos.jpg ";" United  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-09-2017&Data=09-10-2017&Destino=SAN&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Origem=SAN&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-09"
340.0;" Paraíba ";" Campinas ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-paulo-parque-do-ibirapuera.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=10-08-2017&Destino=SAO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-08-10"
3376.0;" Cuiabá ";" Berlin ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/berlim-alemanha.jpg ";" Turkish  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=25-09-2017&Data=10-10-2017&Destino=BER&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Origem=BER&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-25"
428.0;" Cuiabá ";" Belém ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/belem-cidade-velha-para.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=03-06-2017&Destino=BEL&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=3&NumCHD=0&NumINF=0&Origem=CGB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-03"
1005.0;" Paraíba ";" São Luís ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-luis-centro-historico-maranhao.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=01-05-2017&Destino=SLZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=JPA&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-01"
3421.0;" Cuiabá ";" Barcelona ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/barcelona-parque-guell-espanha.jpg ";" Tap ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=01-04-2018&Data=17-04-2018&Destino=BCN&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Origem=BCN&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-04-01"
473.0;" Campina Grande ";" Goiânia ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/goiania-parque-vaca-brava-goias.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=21-08-2017&Destino=GYN&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CPV&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-08-21"
220.0;" Cuiabá ";" Belo Horizonte ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/belo-horizonte-igreja-sao-francisco-minas-gerais.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-07-2017&Data=10-07-2017&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-07"
451.0;" Cuiabá ";" Aracaju ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/aracaju-praia-sergipe.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=26-05-2017&Destino=AJU&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CGB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-26"
7466.0;" Cuiabá ";" Auckland ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/auckland-vela-nova-zelandia.jpg ";" United  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=24-01-2018&Data=07-02-2018&Destino=AKL&Destino=CGB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=CGB&Origem=AKL&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-01-24"
